:PAPER_ID(ARTICLE_ID),:PLACE_ID(VENUE_ID),:TYPE
903c3a0d-03ef-4484-a6df-ab0b96a6c303, Lecture Notes in Computer Science,ARTICLE_VENUE
903ffb9b-ccc5-4198-83c3-a1549da96ff2, Lecture Notes in Computer Science,ARTICLE_VENUE
90408b8a-1f20-486a-acd1-d9cfb99a11fc, Lecture Notes in Computer Science,ARTICLE_VENUE
90412444-7264-4c61-851a-21fe028a10c5, Lecture Notes in Computer Science,ARTICLE_VENUE
9053aa3b-b0ff-4e4b-9156-0cb79db925d9, Lecture Notes in Computer Science,ARTICLE_VENUE
90543f5f-6a40-435c-b6d1-86e29021f400, Lecture Notes in Computer Science,ARTICLE_VENUE
905cc1a9-00c8-4dea-aab8-158cca179ce2, Lecture Notes in Computer Science,ARTICLE_VENUE
905dbecb-7057-4e71-ac9c-63b06e875814, Lecture Notes in Computer Science,ARTICLE_VENUE
905fd7f5-0157-4430-a2f1-212c32cd890a, Lecture Notes in Computer Science,ARTICLE_VENUE
9061b2ac-85ea-4bc1-840e-89f2c504b733, Lecture Notes in Computer Science,ARTICLE_VENUE
9064045d-2274-4ffa-a0b5-fe2e11969b25, Lecture Notes in Computer Science,ARTICLE_VENUE
906a9d8b-2877-4c5d-aa13-40effca9c780, Lecture Notes in Computer Science,ARTICLE_VENUE
906f1863-7959-4fe3-8513-eb22e4baf1b3, Lecture Notes in Computer Science,ARTICLE_VENUE
9077a9d6-1269-4699-be1c-61659e93bdac, Lecture Notes in Computer Science,ARTICLE_VENUE
907ae532-f430-4c28-a161-f622289677a8, Lecture Notes in Computer Science,ARTICLE_VENUE
907e67a3-fb8d-4744-b520-0b7d38d02be3, Lecture Notes in Computer Science,ARTICLE_VENUE
9081b7b7-9791-4dd6-a3ea-7c26ac38d9dc, Lecture Notes in Computer Science,ARTICLE_VENUE
90869a77-ca0f-4fc3-96cb-455b9494fd17, Lecture Notes in Computer Science,ARTICLE_VENUE
90902446-ba6f-4963-a6db-00af720d89fc, advances in computing and communications,ARTICLE_VENUE
90944512-97d9-435b-a31f-166fddd136c9, Lecture Notes in Computer Science,ARTICLE_VENUE
909558a6-de8a-496a-923e-097b8791d74c, Lecture Notes in Computer Science,ARTICLE_VENUE
909b0039-adb2-4ffb-8f14-1ae164ee7ed1, Lecture Notes in Computer Science,ARTICLE_VENUE
90a2ee82-0c8c-41b2-a6f6-219c46ee75ee, Lecture Notes in Computer Science,ARTICLE_VENUE
90a63b17-548b-4c5c-b600-9ef354839321, Lecture Notes in Computer Science,ARTICLE_VENUE
90a6f956-235f-412f-ada4-c63e35d7de7b, Lecture Notes in Computer Science,ARTICLE_VENUE
90a87f10-f875-42db-adc0-a75e864a82c2, Lecture Notes in Computer Science,ARTICLE_VENUE
90aafa2b-10a7-4654-93e4-3467b04cda52, Lecture Notes in Computer Science,ARTICLE_VENUE
90b0abee-ca82-4503-a01b-b84578b95d52, Lecture Notes in Computer Science,ARTICLE_VENUE
90b2215d-7b79-4273-98ea-a0fe87c7682d, Lecture Notes in Computer Science,ARTICLE_VENUE
90b55496-cccb-4c9c-ac42-871c61e90494, Lecture Notes in Computer Science,ARTICLE_VENUE
90b7a41a-b396-4c9d-a69d-d221a0e54abf, Lecture Notes in Computer Science,ARTICLE_VENUE
90bb6abb-bd45-46dd-9096-a255e12e58fc, Lecture Notes in Computer Science,ARTICLE_VENUE
90bbfc30-f7b6-4199-85db-51d91b5ac7d4, Lecture Notes in Computer Science,ARTICLE_VENUE
90beb1a7-98f8-4c67-a226-8f5b74030a6c, Lecture Notes in Computer Science,ARTICLE_VENUE
90c3ca7a-faae-44d5-90d1-08980f2c3ac5, Lecture Notes in Computer Science,ARTICLE_VENUE
90c7fbcd-d2c8-4681-aaf8-84e4195272ef, Lecture Notes in Computer Science,ARTICLE_VENUE
90c82953-d81c-4c35-997c-957619d060d8, Lecture Notes in Computer Science,ARTICLE_VENUE
90c94d75-d0f1-407a-b03a-1c7e83330420, Lecture Notes in Computer Science,ARTICLE_VENUE
90d33ce3-8127-49db-8cb6-80043b3cbf22, Lecture Notes in Computer Science,ARTICLE_VENUE
90d3eaef-230c-444b-9f43-22b0a68ec094, Lecture Notes in Computer Science,ARTICLE_VENUE
90e248db-1e87-42ab-a222-d924f7bd5da8, Lecture Notes in Computer Science,ARTICLE_VENUE
90e4276f-44cc-45b3-b276-82eaae79e981, Lecture Notes in Computer Science,ARTICLE_VENUE
90e73400-43be-43f1-b38e-b8383354ea09, Lecture Notes in Computer Science,ARTICLE_VENUE
90e89d28-3bf1-4f89-8a16-1948a06b09b1, Lecture Notes in Computer Science,ARTICLE_VENUE
90eadf59-f27c-4afb-af4f-390fe94444de, Lecture Notes in Computer Science,ARTICLE_VENUE
90ed01e3-3b8b-4d7f-aa70-289a30c5d0d3, Lecture Notes in Computer Science,ARTICLE_VENUE
90edf3fc-edd1-4396-bf24-c87e810422f2, Lecture Notes in Computer Science,ARTICLE_VENUE
90ef8a45-5952-4c73-85a2-888a0d113ef5, Lecture Notes in Computer Science,ARTICLE_VENUE
90fc73d8-1b7f-4d90-84fe-22413d323de7, Lecture Notes in Computer Science,ARTICLE_VENUE
90fe5ae8-a9d5-4f4a-874d-338680c7bf71, Lecture Notes in Computer Science,ARTICLE_VENUE
90febe79-ccef-4093-bb40-ba273c33ad71, Lecture Notes in Computer Science,ARTICLE_VENUE
91016b88-4f94-4ae1-91c9-640886c397ee, Lecture Notes in Computer Science,ARTICLE_VENUE
9106e83d-3f2b-4aa1-a563-0b7c54bd46fa, Lecture Notes in Computer Science,ARTICLE_VENUE
9108b0d4-faa0-417a-b54b-a1ca9f63c9bc, Lecture Notes in Computer Science,ARTICLE_VENUE
9109f519-8fb8-407c-8c54-33f96fdd6cca, Lecture Notes in Computer Science,ARTICLE_VENUE
910b79e5-63a4-4608-a5e3-f169a56583dc, Lecture Notes in Computer Science,ARTICLE_VENUE
910d525a-4e09-4fd4-9354-3ebfca4460d2, Lecture Notes in Computer Science,ARTICLE_VENUE
910d8f5c-d0e0-4037-87e7-c67ed97b2b0d, Lecture Notes in Computer Science,ARTICLE_VENUE
910ebc51-b58d-4c8d-a082-20a3fe664ebb, Lecture Notes in Computer Science,ARTICLE_VENUE
911687b1-3387-4710-be19-6e91424df208, Lecture Notes in Computer Science,ARTICLE_VENUE
9117a5cd-9731-419e-98cd-14dffccf0fc9, Lecture Notes in Computer Science,ARTICLE_VENUE
911acc4b-65d3-431e-94c9-3ffe3d66786c, Lecture Notes in Computer Science,ARTICLE_VENUE
911dcec1-b3a2-400a-b49f-35576bb7ee71, Lecture Notes in Computer Science,ARTICLE_VENUE
9121a93f-bbe3-414f-a0a6-bcb109c58254, Lecture Notes in Computer Science,ARTICLE_VENUE
91271409-b037-4851-b1f1-22e0acce1fda, Lecture Notes in Computer Science,ARTICLE_VENUE
9127f793-6e53-48cc-b329-c5fb0a2f699a, Lecture Notes in Computer Science,ARTICLE_VENUE
9127fb94-5411-4a30-8cd4-c14dd847c141, Lecture Notes in Computer Science,ARTICLE_VENUE
9128cf36-d4da-47d7-9385-ec2889161d6a, Lecture Notes in Computer Science,ARTICLE_VENUE
91296da4-8e61-4628-bd24-ef7b2b3eb375, Lecture Notes in Computer Science,ARTICLE_VENUE
912bb0ea-07e2-4970-aee3-bdf1c9a3e25b, Lecture Notes in Computer Science,ARTICLE_VENUE
912da17e-d48a-4f26-b7da-d61ba80ab453, Lecture Notes in Computer Science,ARTICLE_VENUE
91316990-2731-42bb-84db-642797e74ef9, Lecture Notes in Computer Science,ARTICLE_VENUE
9132da90-63dc-4cd6-9c52-1f8e1026b621, Lecture Notes in Computer Science,ARTICLE_VENUE
913617f1-3b24-45bb-91b8-e6912e53f138, Lecture Notes in Computer Science,ARTICLE_VENUE
913640a8-d51c-40a1-94c0-2ffad6aaf5ea, Lecture Notes in Computer Science,ARTICLE_VENUE
9137aad8-c9ce-49e2-912c-174664329403, Lecture Notes in Computer Science,ARTICLE_VENUE
9139790b-4c28-496e-9ad3-7e1d11477e6e, Lecture Notes in Computer Science,ARTICLE_VENUE
913a407f-7bc8-4193-93b0-b38509b4f1cc, Lecture Notes in Computer Science,ARTICLE_VENUE
9140d1b2-b6ec-4222-85c7-4ce25c7d7765, Lecture Notes in Computer Science,ARTICLE_VENUE
91443320-0af3-48c9-a093-986d5dca5e30, Lecture Notes in Computer Science,ARTICLE_VENUE
9145766f-197f-4d23-acfd-7d17e23eb147, Lecture Notes in Computer Science,ARTICLE_VENUE
9149fc0b-0949-41a6-8572-09c7e85bada3, Lecture Notes in Computer Science,ARTICLE_VENUE
914beb90-0758-42e8-90b6-30e2847c812b, Lecture Notes in Computer Science,ARTICLE_VENUE
914c3946-58b1-46e3-9e1c-45c998d448f2, Lecture Notes in Computer Science,ARTICLE_VENUE
915637c9-d0f1-4abb-8ab0-1819d638b2a2, Lecture Notes in Computer Science,ARTICLE_VENUE
915753cb-f7f6-4ccf-aa08-888cf5469d1b, Lecture Notes in Computer Science,ARTICLE_VENUE
915dd14b-3f25-45cf-82a7-2ccd3c5c4d37, Lecture Notes in Computer Science,ARTICLE_VENUE
91612f38-fadd-49aa-a903-6305eac33374, Lecture Notes in Computer Science,ARTICLE_VENUE
916649f5-d9c4-400d-a295-3b175d599768, Lecture Notes in Computer Science,ARTICLE_VENUE
916e673d-0f9b-4d02-a9a5-b7328485c737, Lecture Notes in Computer Science,ARTICLE_VENUE
9170cd01-9634-4a80-897a-8fb81060605c, Lecture Notes in Computer Science,ARTICLE_VENUE
9172f1b5-88ff-49fd-b593-6c640729f2b8, Lecture Notes in Computer Science,ARTICLE_VENUE
91821d05-1a6a-4b5c-a7e7-407731fefdd3, Lecture Notes in Computer Science,ARTICLE_VENUE
918fd743-d9d6-46be-acf0-709897f01404, Lecture Notes in Computer Science,ARTICLE_VENUE
9192b6c0-7fee-4677-9b2b-5ff2ffc477b2, Lecture Notes in Computer Science,ARTICLE_VENUE
919379c0-76c3-4143-ab00-0efecb8c1c73, Lecture Notes in Computer Science,ARTICLE_VENUE
919db856-baf5-46dc-810d-165f6349b601, Lecture Notes in Computer Science,ARTICLE_VENUE
91ab97b6-e2d5-4cc9-8520-a53410a25f0a, Lecture Notes in Computer Science,ARTICLE_VENUE
91acf153-e47e-47f6-864f-a190483ac4f1, Lecture Notes in Computer Science,ARTICLE_VENUE
91b084c2-c5ed-438c-9afc-3d8cbbbd2dfb, Lecture Notes in Computer Science,ARTICLE_VENUE
91b18a8c-805e-405a-a269-aec21e5d3d38, Lecture Notes in Computer Science,ARTICLE_VENUE
91b26ec7-739c-4bbf-9a5e-86a6b673d31b, Lecture Notes in Computer Science,ARTICLE_VENUE
91b4bebb-129f-4084-9ff5-0f2c41fe0b8f, Communications of The ACM,ARTICLE_VENUE
91b52cce-b46a-47f4-9dfd-238e0520bcfc, Lecture Notes in Computer Science,ARTICLE_VENUE
91b5bf42-728b-4e55-b6e9-77a34cbe7d70, Lecture Notes in Computer Science,ARTICLE_VENUE
91c2bb46-8d99-4576-9d2f-9a8889dd0fef, Lecture Notes in Computer Science,ARTICLE_VENUE
91c43eac-857d-4126-8b82-f152c717bd5e, Lecture Notes in Computer Science,ARTICLE_VENUE
91c539df-4fcd-4c7c-a715-d365fe59f2d3, Lecture Notes in Computer Science,ARTICLE_VENUE
91c67d6c-5f47-48c9-bc0c-c8624cd0fe3c, Lecture Notes in Computer Science,ARTICLE_VENUE
91c8eb2b-9cc1-4faa-8a8e-21c00ac7b10b, Lecture Notes in Computer Science,ARTICLE_VENUE
91cb8f4c-7a0c-4dc6-8b59-4586b15210c5, Lecture Notes in Computer Science,ARTICLE_VENUE
91d41826-48d5-4e53-8240-01730f5b2e4b, Lecture Notes in Computer Science,ARTICLE_VENUE
91d9c77c-18a4-4237-9192-014daf5558a8, Lecture Notes in Computer Science,ARTICLE_VENUE
91e41c11-036a-4ea1-9a39-2e875aac3a28, Lecture Notes in Computer Science,ARTICLE_VENUE
91e8dca3-86d8-45f0-9016-1af2611f98a2, Lecture Notes in Computer Science,ARTICLE_VENUE
91ed4de3-35c6-44e9-8f03-ad9343c59b31, Lecture Notes in Computer Science,ARTICLE_VENUE
91eff7b3-05a5-4076-a35f-1199ad1659e4, Lecture Notes in Computer Science,ARTICLE_VENUE
91f05517-1d18-4351-aabc-6801c34c2998, Lecture Notes in Computer Science,ARTICLE_VENUE
91f528e9-17da-4387-ac4d-908e64da549f, Lecture Notes in Computer Science,ARTICLE_VENUE
91f5cd33-30df-4fc3-b228-7da95c688ff8, Lecture Notes in Computer Science,ARTICLE_VENUE
91f8c36e-e89d-4cc7-8f10-2c2304ee01be, Lecture Notes in Computer Science,ARTICLE_VENUE
920c2ec8-8fb8-4803-bb73-a164a9018f4b, Lecture Notes in Computer Science,ARTICLE_VENUE
9212c748-ef21-4f06-88d7-139e692fff3f, Lecture Notes in Computer Science,ARTICLE_VENUE
9212f07b-aaab-4e28-8483-db9eb58687d3, Lecture Notes in Computer Science,ARTICLE_VENUE
921366ad-80eb-491f-9756-2d883cb9d83a, Lecture Notes in Computer Science,ARTICLE_VENUE
9213a593-51c3-4763-aaa5-6efba5be2ea5, Lecture Notes in Computer Science,ARTICLE_VENUE
92151107-612f-46f5-9d34-2137467a82cd, Lecture Notes in Computer Science,ARTICLE_VENUE
9217af28-4deb-4471-a577-e427ac7366a3, advances in computing and communications,ARTICLE_VENUE
92184005-8a03-45a2-bb1e-286c1421f2be, Lecture Notes in Computer Science,ARTICLE_VENUE
921c1cb6-e64a-453c-9fbf-152f4124f32f, advances in computing and communications,ARTICLE_VENUE
921dc0e5-11ab-411d-be8b-c5489545237f, Lecture Notes in Computer Science,ARTICLE_VENUE
922396db-95ff-4ed9-9404-d8e32cefd63e, Communications of The ACM,ARTICLE_VENUE
9225a7ab-adfd-43b9-a5e1-7256c22b8045, Lecture Notes in Computer Science,ARTICLE_VENUE
9226594f-52b9-47f7-a3db-215f70aba966, Lecture Notes in Computer Science,ARTICLE_VENUE
92288bf1-e7df-4d13-94ca-3ebb91b94a7e, Lecture Notes in Computer Science,ARTICLE_VENUE
92293f57-b533-46b0-98a5-4b3dd31c1e40, Lecture Notes in Computer Science,ARTICLE_VENUE
922cf459-be08-4de9-b4c4-37dd3bb9f3ff, Lecture Notes in Computer Science,ARTICLE_VENUE
922d7e20-3a3d-460d-baf8-8fa13aed4e80, Communications of The ACM,ARTICLE_VENUE
9235cdf3-cb16-4a86-ab1a-934ab785ff2a, Lecture Notes in Computer Science,ARTICLE_VENUE
9236aa61-a2ba-4f5f-a730-8fbbb42ff071, Lecture Notes in Computer Science,ARTICLE_VENUE
923ab1cb-2a9a-4b7f-9a77-1ead050409c4, Lecture Notes in Computer Science,ARTICLE_VENUE
923c5d69-54ed-4f42-aae0-3ed851fbdd03, Communications of The ACM,ARTICLE_VENUE
923ee6a0-ad4d-44fd-9381-c6088f88eeac, Lecture Notes in Computer Science,ARTICLE_VENUE
923f1f26-d069-40b2-89a5-3728679a8389, Lecture Notes in Computer Science,ARTICLE_VENUE
9251dbf2-ce1d-4921-b95e-dc130b9b1bb3, Lecture Notes in Computer Science,ARTICLE_VENUE
925434f9-fefb-48e1-8ab4-cee4d9e8570e, Lecture Notes in Computer Science,ARTICLE_VENUE
92552733-4b57-4629-af9b-474ff9cc308b, Lecture Notes in Computer Science,ARTICLE_VENUE
92626849-f6fb-4a69-965e-4e64d6578fdc, Lecture Notes in Computer Science,ARTICLE_VENUE
926652e1-1530-4102-a0ea-8672c5307655, Lecture Notes in Computer Science,ARTICLE_VENUE
926b3c28-7882-4135-8b6b-c9591cd9f26d, Lecture Notes in Computer Science,ARTICLE_VENUE
926d7662-5fb9-49fa-9416-812d92eaa7d4, Lecture Notes in Computer Science,ARTICLE_VENUE
92777260-8f80-4022-98cf-5cd59293ddc6, Lecture Notes in Computer Science,ARTICLE_VENUE
92784c9f-a442-46db-89cc-34dec1ef321d, Lecture Notes in Computer Science,ARTICLE_VENUE
92789185-4ec2-45fa-aebd-283d7fc3e1e2, Lecture Notes in Computer Science,ARTICLE_VENUE
9281cb9b-94e4-4c68-b47f-80534af6d573, Lecture Notes in Computer Science,ARTICLE_VENUE
92826bcd-1a4e-4f0e-aff0-bd1515bf489e, Lecture Notes in Computer Science,ARTICLE_VENUE
92853690-9531-4720-adcf-c1ca3a1bbc72, Lecture Notes in Computer Science,ARTICLE_VENUE
9285732a-0013-45c6-9a50-6c4ded06d880, advances in computing and communications,ARTICLE_VENUE
928c6f94-c740-47de-a3d5-ba12df695f20, advances in computing and communications,ARTICLE_VENUE
928f6ae4-56de-44d5-885b-a53051966e79, Lecture Notes in Computer Science,ARTICLE_VENUE
92996495-b0f4-4ca8-b218-b9e45232e2ba, Lecture Notes in Computer Science,ARTICLE_VENUE
929a402b-11f4-4fba-8b5a-d7428819eb7f, Lecture Notes in Computer Science,ARTICLE_VENUE
929c629a-1a33-456c-9112-65f9bc2b5005, Lecture Notes in Computer Science,ARTICLE_VENUE
929e0a3d-263c-44bf-aac7-7f194a62a8a3, Lecture Notes in Computer Science,ARTICLE_VENUE
92a60463-e0b3-4ad6-bbbe-a83498410205, Lecture Notes in Computer Science,ARTICLE_VENUE
92a74d9c-5b67-4529-91b5-34494d901516, Lecture Notes in Computer Science,ARTICLE_VENUE
92a98c42-62ad-4176-a141-a7dec3037177, Lecture Notes in Computer Science,ARTICLE_VENUE
92aad11e-5b31-42d9-a6d2-4f78be2ee55a, Lecture Notes in Computer Science,ARTICLE_VENUE
92ab7bc0-face-43e1-9bd6-a9f956cafee6, Lecture Notes in Computer Science,ARTICLE_VENUE
92b04b5d-4ae7-4ebd-a6f7-c23aef66da93, Lecture Notes in Computer Science,ARTICLE_VENUE
92b0e9c8-5e48-4b8b-91ed-7ccabd5a68d0, advances in computing and communications,ARTICLE_VENUE
92b78925-81a6-4141-9ce7-1f69d9cc23a9, Lecture Notes in Computer Science,ARTICLE_VENUE
92b8e0ae-077b-4423-b27d-4232d372a518, Lecture Notes in Computer Science,ARTICLE_VENUE
92c3e43e-c80a-4965-9719-015c0474ad5c, Lecture Notes in Computer Science,ARTICLE_VENUE
92d0ca36-31d8-4d72-b108-eb20dcda94f7, Lecture Notes in Computer Science,ARTICLE_VENUE
92d1c004-6faa-45a1-8ed9-f7680aac05db, Lecture Notes in Computer Science,ARTICLE_VENUE
92d4b373-2fea-4341-a89a-cfcfb1cfb906, Lecture Notes in Computer Science,ARTICLE_VENUE
92d52cb3-d497-4391-808f-1e69749e2229, Lecture Notes in Computer Science,ARTICLE_VENUE
92d7dc3a-f12d-4ef0-89fb-9f8a8e66de46, Lecture Notes in Computer Science,ARTICLE_VENUE
92d93a86-29cf-4d34-9509-45359d425207, Lecture Notes in Computer Science,ARTICLE_VENUE
92daef86-25e2-4384-9632-9ee1f94e049c, Lecture Notes in Computer Science,ARTICLE_VENUE
92db1489-1c22-46ee-a5a2-ed6f1fa47d6f, Lecture Notes in Computer Science,ARTICLE_VENUE
92de62f6-356e-4879-88d3-bfb099c96b1f, Lecture Notes in Computer Science,ARTICLE_VENUE
92df0171-2714-4f04-a65b-92d33de58e57, Lecture Notes in Computer Science,ARTICLE_VENUE
92e9018a-f206-4ef1-8555-0b4a02cc1d9e, Lecture Notes in Computer Science,ARTICLE_VENUE
92ea886a-ca9a-4c13-ae4d-093b608d3512, Lecture Notes in Computer Science,ARTICLE_VENUE
92ede93f-1805-45cd-a393-a300191adfa1, Lecture Notes in Computer Science,ARTICLE_VENUE
92ef278a-97b4-4078-8096-9634df3a327b, Lecture Notes in Computer Science,ARTICLE_VENUE
92f0eeae-5224-4d6d-adb8-6e7abc653fd5, Lecture Notes in Computer Science,ARTICLE_VENUE
92f39c41-5539-4fc3-a67d-e5aa28b25e83, Lecture Notes in Computer Science,ARTICLE_VENUE
92f64fce-418b-457a-b5fd-f8c498249193, Lecture Notes in Computer Science,ARTICLE_VENUE
92f78048-6336-4238-83f1-c5813980bb8a, Lecture Notes in Computer Science,ARTICLE_VENUE
92fdb432-7266-4057-b3e8-df90553de0a8, Lecture Notes in Computer Science,ARTICLE_VENUE
9307cddf-828d-42af-bd95-447cee1f415e, Lecture Notes in Computer Science,ARTICLE_VENUE
930b5bb3-9272-4c25-b546-8dc3ba051c4c, Lecture Notes in Computer Science,ARTICLE_VENUE
930bfa01-bc68-4a4e-8d39-ece143bb2e99, Lecture Notes in Computer Science,ARTICLE_VENUE
93131ad7-1471-4318-9820-702e59c2da54, Lecture Notes in Computer Science,ARTICLE_VENUE
93165c59-e8ca-46cd-8a82-ecc91aa0ae1a, Lecture Notes in Computer Science,ARTICLE_VENUE
9316f05f-a33d-4b56-b934-37e1df046ee8, Lecture Notes in Computer Science,ARTICLE_VENUE
93171687-aae7-4f07-abe3-29140eb8c6c4, Lecture Notes in Computer Science,ARTICLE_VENUE
931768e8-69ec-4b32-9135-7449664b4fa4, Lecture Notes in Computer Science,ARTICLE_VENUE
93206131-2c5b-49a3-9483-514a0bddd10d, Lecture Notes in Computer Science,ARTICLE_VENUE
93265a04-c131-4547-9af6-9195c19133d7, Lecture Notes in Computer Science,ARTICLE_VENUE
932a4ebf-8abb-42a7-ad79-12b509341062, Lecture Notes in Computer Science,ARTICLE_VENUE
932abf02-4f7a-44d4-844e-ddf59f18ee81, Lecture Notes in Computer Science,ARTICLE_VENUE
93390bdb-5a24-4639-97bb-a18e68c7843e, Lecture Notes in Computer Science,ARTICLE_VENUE
933b8159-7e84-4def-a194-5e674cb949c1, Lecture Notes in Computer Science,ARTICLE_VENUE
933beb92-756c-4ebc-83d0-dc0d9e31f3a0, international conference on software engineering,ARTICLE_VENUE
933d5f33-336a-474e-9c5c-170cb35ecc2e, Lecture Notes in Computer Science,ARTICLE_VENUE
93408ad7-99f1-4735-926f-4e8e695b240d, Lecture Notes in Computer Science,ARTICLE_VENUE
93477311-8fce-4e87-93aa-34ba6c13a539, Lecture Notes in Computer Science,ARTICLE_VENUE
9349f9c2-b751-49f2-8f72-5491c8a7fe9e, Lecture Notes in Computer Science,ARTICLE_VENUE
934ad54d-2a5d-4392-9efe-6ecbaa391c7c, Lecture Notes in Computer Science,ARTICLE_VENUE
934db9ae-bfaa-4ccd-aabd-526a7d8e7c51, Lecture Notes in Computer Science,ARTICLE_VENUE
9350145b-2641-470a-9351-730b5e5597c9, Lecture Notes in Computer Science,ARTICLE_VENUE
9350e826-c9ea-408a-a164-731f51c9b362, Lecture Notes in Computer Science,ARTICLE_VENUE
93513e79-6850-42ee-9455-906ee1ce4513, Lecture Notes in Computer Science,ARTICLE_VENUE
935322a5-251b-4401-960e-2827076540eb, Lecture Notes in Computer Science,ARTICLE_VENUE
9354ac9a-fa0b-44e5-8e61-01a6e8c2c777, Lecture Notes in Computer Science,ARTICLE_VENUE
93575755-4f92-486a-aa85-ca700e4e11e3, Lecture Notes in Computer Science,ARTICLE_VENUE
935efb9e-8cdf-4e87-a690-e96a6ba7c7b3, Lecture Notes in Computer Science,ARTICLE_VENUE
93600211-1e42-4013-a404-2b2abf55fb1d, Lecture Notes in Computer Science,ARTICLE_VENUE
936244f5-e8f2-4d4e-9333-8a5cc41c52fc, Lecture Notes in Computer Science,ARTICLE_VENUE
9364a3b7-6a7f-46d7-9595-f443b2416dbf, Lecture Notes in Computer Science,ARTICLE_VENUE
936a7799-f1d5-4542-8c83-785c51633919, Lecture Notes in Computer Science,ARTICLE_VENUE
9371b872-27e7-44f5-b00e-edddb37af79a, Lecture Notes in Computer Science,ARTICLE_VENUE
93736fcc-97ba-4950-9f82-0343c38a51fa, Lecture Notes in Computer Science,ARTICLE_VENUE
937633ad-010f-47eb-921c-931f98df7f7e, Lecture Notes in Computer Science,ARTICLE_VENUE
9377842a-ac63-42b0-a4e4-e1d2612d7275, Lecture Notes in Computer Science,ARTICLE_VENUE
937b0abc-f798-4c4a-8fdb-241cef55c716, Lecture Notes in Computer Science,ARTICLE_VENUE
937d3edc-8ea2-4510-bde1-9dc626fecc31, advances in computing and communications,ARTICLE_VENUE
937ea807-e3d3-470b-93d8-367d4b08f318, Lecture Notes in Computer Science,ARTICLE_VENUE
937fa280-e27f-44c8-b650-1f24926107fe, Lecture Notes in Computer Science,ARTICLE_VENUE
93842b4f-4518-49d4-a667-586d9945b55b, Lecture Notes in Computer Science,ARTICLE_VENUE
93894360-ac6b-4e00-91b7-469a72220954, Lecture Notes in Computer Science,ARTICLE_VENUE
938961af-7f74-4862-a437-d8d6af7d0e6a, Lecture Notes in Computer Science,ARTICLE_VENUE
938c20ef-f80a-42d9-bdd7-79fef039200a, Lecture Notes in Computer Science,ARTICLE_VENUE
938d26e6-0fdc-4f8b-8afe-41ef2b9337f1, Lecture Notes in Computer Science,ARTICLE_VENUE
93a98354-5112-459d-bea7-75239895ee61, Lecture Notes in Computer Science,ARTICLE_VENUE
93b64aee-1674-4788-9991-71ebfb71ff1f, Lecture Notes in Computer Science,ARTICLE_VENUE
93ba1526-8c48-482e-8643-8df9927288cc, Lecture Notes in Computer Science,ARTICLE_VENUE
93bcfb6c-8812-492a-bd52-9208c7ebdfe1, Lecture Notes in Computer Science,ARTICLE_VENUE
93bef767-b48d-494b-b6ab-3f685b0115b3, Lecture Notes in Computer Science,ARTICLE_VENUE
93c4ca7d-77cc-45e1-b5c1-081489a93b81, Lecture Notes in Computer Science,ARTICLE_VENUE
93c54eef-5df4-4438-b01d-2536a382d06e, Lecture Notes in Computer Science,ARTICLE_VENUE
93c57a44-c071-43e4-a0eb-cfd651bb2b3a, Lecture Notes in Computer Science,ARTICLE_VENUE
93ca2939-3e0b-42c4-88cf-6387d64298d6, Lecture Notes in Computer Science,ARTICLE_VENUE
93cf2c68-1531-4afa-8c0a-10b1c2ab6c78, Lecture Notes in Computer Science,ARTICLE_VENUE
93dfe78f-39b0-478b-bca3-0efe81b811a8, Lecture Notes in Computer Science,ARTICLE_VENUE
93e1a8db-693b-4dc3-86ee-eddc9e2212f2, Lecture Notes in Computer Science,ARTICLE_VENUE
93ebc1e7-e1b3-4c5e-9d9f-5956b55a9a6b, Lecture Notes in Computer Science,ARTICLE_VENUE
93f2cec6-410e-4d22-9706-2ffb6eba98d3, Lecture Notes in Computer Science,ARTICLE_VENUE
93f559ef-5d3c-4eb4-a34d-b17c9e68ae2b, Lecture Notes in Computer Science,ARTICLE_VENUE
93f6e043-c5fb-4d7a-a771-3ac8a2d76473, Lecture Notes in Computer Science,ARTICLE_VENUE
93f85a7c-0119-4198-9732-33e816af6a70, Lecture Notes in Computer Science,ARTICLE_VENUE
93f88e1d-8c5e-4456-8e71-13c1290a5b62, Lecture Notes in Computer Science,ARTICLE_VENUE
93fa6ecb-a744-474d-b156-a2e9da111bad, Lecture Notes in Computer Science,ARTICLE_VENUE
93fcb07a-628d-422f-8979-9a4c5e99cdcb, Lecture Notes in Computer Science,ARTICLE_VENUE
93fe3efe-ac94-4858-8ef2-1148e285e82e, international conference on software engineering,ARTICLE_VENUE
9404a083-d074-464e-8b17-246fe2025cac, Lecture Notes in Computer Science,ARTICLE_VENUE
9404f81c-97e0-4056-b60f-288d0167d1ee, Lecture Notes in Computer Science,ARTICLE_VENUE
940679f7-e409-449a-8190-2d3083bbb022, Lecture Notes in Computer Science,ARTICLE_VENUE
94093239-a40f-4f6c-818b-71a171f7d649, Lecture Notes in Computer Science,ARTICLE_VENUE
940b27bc-688b-4148-956f-6aaadba81830, Lecture Notes in Computer Science,ARTICLE_VENUE
940d2b61-76cc-4689-8db9-30d9f2964379, Lecture Notes in Computer Science,ARTICLE_VENUE
9417fd53-e8ed-4af9-8e72-17be733fd222, Lecture Notes in Computer Science,ARTICLE_VENUE
9418d1a0-089d-4cd4-935b-fc9d79607003, Lecture Notes in Computer Science,ARTICLE_VENUE
